date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:05:36	167460/167460	---MCZ	200	added ('OK')	text/html	etag:W/%2227c19-E3ZPJCYgE/VnIMTF4/giDmbIiRs%22	https://elcomercio.pe/provecho/tendencias/familia-torres-conoce-la-historia-de-esta-bodega-espanola-y-su-vino-celeste-crianza-noticia/	C:/proyectoHtrack/ANGIE/elcomercio.pe/provecho/tendencias/familia-torres-conoce-la-historia-de-esta-bodega-espanola-y-su-vino-celeste-crianza-noticia/index.html	(from https://elcomercio.pe/)
20:05:36	251720/251720	---MCZ	200	added ('OK')	text/html	etag:W/%223c53c-Jz7MnqMJ4tk40q+0nAnDZOiIccM%22	https://elcomercio.pe/tvmas/esto-es-guerra-en-vivo-ver-la-competencia-de-hoy-y-eliminacion-online-via-america-tv-guerreros-combatientes-quien-gano-en-eeg-johanna-san-miguel-renzo-schuller-america-tv-lbposting-noticia-2/	C:/proyectoHtrack/ANGIE/elcomercio.pe/tvmas/esto-es-guerra-en-vivo-ver-la-competencia-de-ho/index.html	(from https://elcomercio.pe/)
20:05:37	253627/253627	---MCZ	200	added ('OK')	text/html	etag:W/%223ccb0-vzD9cSvyCSsJo2CQaf0f/mavXj4%22	https://elcomercio.pe/respuestas/quiniela-en-vivo-de-hoy-martes-8-de-noviembre-resultados-de-la-nacional-y-provincia-nocturna-vespertina-matutina-primera-previa-buenos-aires-argentina-revtli-tdex-lbposting-ar-noticia/	C:/proyectoHtrack/ANGIE/elcomercio.pe/respuestas/quiniela-en-vivo-de-hoy-martes-8-de-noviembre-r/index.html	(from https://elcomercio.pe/)
20:05:37	205203/205203	---MCZ	200	added ('OK')	text/html	etag:W/%2230f87-TkZwGjauLal/oyZXLJLIkUMm09A%22	https://elcomercio.pe/respuestas/temblor-en-chile-hoy-donde-fue-y-de-cuanto-fue-el-ultimo-sismo-en-noviembre-segun-el-csn-centro-sismologico-nacional-santiago-terremoto-valparaiso-calama-revtli-tdex-lbposting-cl-noticia-2/	C:/proyectoHtrack/ANGIE/elcomercio.pe/respuestas/temblor-en-chile-hoy-donde-fue-y-de-cuanto-fue-/index.html	(from https://elcomercio.pe/)
20:05:37	223376/223376	---MCZ	200	added ('OK')	text/html	etag:W/%2235684-aB/W98XakkbxTbgXE/P6JVc1N6w%22	https://elcomercio.pe/respuestas/la-tinka-en-vivo-resultados-de-hoy-miercoles-9-de-noviembre-sorteo-y-jugada-ganadora-pozo-millonario-resultado-si-o-si-intralot-lbposting-noticia/	C:/proyectoHtrack/ANGIE/elcomercio.pe/respuestas/la-tinka-en-vivo-resultados-de-hoy-miercoles-9-de-noviembre-sorteo-y-jugada-ganadora-pozo-millonario-resultado-si-o-si-intralot-lbposting-noticia/index.html	(from https://elcomercio.pe/)
20:05:38	6/6	---M--	308	error ('Permanent%20Redirect')	text/html	date:Wed,%2009%20Nov%202022%2001:05:38%20GMT	https://elcomercio.pe/reviu/	C:/proyectoHtrack/ANGIE/elcomercio.pe/reviu/index.html	(from https://elcomercio.pe/)
20:05:38	333198/333198	---MCZ	200	added ('OK')	text/html	etag:W/%2250382-MFaqhxxszQ4TVGf7iLNOhm2+7Zc%22	https://elcomercio.pe/autor/pierina-denegri/	C:/proyectoHtrack/ANGIE/elcomercio.pe/autor/pierina-denegri/index.html	(from https://elcomercio.pe/)
20:05:38	1181220/1181220	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22120624-41CQAIzDlIwytqoDMMFEtGWqItI%22	https://elcomercio.pe/GET/	C:/proyectoHtrack/ANGIE/elcomercio.pe/GET/index.html	(from http://static.chartbeat.com/js/chartbeat_mab.js)
20:05:39	1181220/1181220	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22120624-LwZjph/7d1qOcwS0i0VVmVK810w%22	https://elcomercio.pe/Trident/	C:/proyectoHtrack/ANGIE/elcomercio.pe/Trident/index.html	(from https://elcomercio.pe/)
20:05:39	101439/101439	---M-Z	200	added ('OK')	text/html	etag:W/%2218c3f-OsONxyxVwWSkQwg5XODZHbu9LEk%22	https://elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recurso-que-pretendia-anular-denuncia-constitucional-de-fiscal-de-la-nacion-por-delitos-de-organizacion-criminal-y-otros-noticia/?outputType=amp	C:/proyectoHtrack/ANGIE/elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recu/index3f62.html	(from https://elcomercio.pe/politica/justicia/nuevo-reves-para-pedro-castillo-pj-rechaza-recurso-que-pretendia-anular-denuncia-constitucional-de-fiscal-de-la-nacion-por-delitos-de-organizacion-criminal-y-otros-noticia/)
